Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-15,S005,P0067,Furniture,West,174,117,128,107.41,65.82,5,Sunny,1,70.33,Winter
2022-12-15,S005,P0183,Electronics,South,152,92,75,113.0,13.93,5,Cloudy,0,12.77,Winter
2022-12-15,S005,P0166,Groceries,West,157,62,65,71.41,36.83,0,Rainy,0,35.57,Winter
2022-12-15,S005,P0079,Furniture,North,60,54,58,66.46,84.4,5,Cloudy,0,86.53,Winter
2022-12-15,S005,P0187,Clothing,East,29,31,29,43.04,43.37,5,Rainy,0,45.84,Winter
2022-12-15,S005,P0178,Clothing,East,179,166,139,158.24,17.9,20,Snowy,1,17.3,Winter
2022-12-15,S005,P0057,Clothing,South,77,71,59,68.42,48.45,10,Snowy,0,51.52,Winter
2022-12-15,S005,P0153,Furniture,East,193,89,106,117.36,80.79,0,Snowy,0,79.93,Winter
2022-12-15,S005,P0083,Toys,South,118,35,34,46.52,56.36,0,Snowy,0,53.96,Winter
2022-12-15,S005,P0069,Clothing,North,147,159,136,178.31,83.14,5,Snowy,0,77.21,Winter
2022-12-15,S005,P0125,Clothing,West,168,111,92,156.77,44.48,0,Rainy,0,46.94,Winter
2022-12-15,S005,P0017,Toys,East,153,90,98,104.12,84.34,0,Snowy,0,87.15,Winter
2022-12-15,S005,P0149,Furniture,West,81,77,70,85.55,14.16,10,Rainy,0,14.94,Winter
2022-12-15,S005,P0094,Groceries,South,181,97,87,103.36,85.02,0,Snowy,0,81.76,Winter
2022-12-15,S005,P0066,Clothing,West,122,133,113,127.55,59.65,5,Cloudy,1,56.74,Winter
2022-12-15,S005,P0061,Clothing,West,134,73,70,69.7,63.07,10,Rainy,0,56.91,Winter
2022-12-15,S005,P0085,Electronics,West,98,81,76,111.72,73.08,0,Cloudy,0,79.67,Winter
2022-12-15,S005,P0068,Electronics,West,165,104,107,126.9,27.66,0,Sunny,0,28.56,Winter
2022-12-15,S005,P0126,Clothing,East,214,222,187,257.36,83.71,0,Sunny,1,88.26,Winter
2022-12-15,S005,P0133,Clothing,West,154,132,129,127.15,51.67,0,Cloudy,0,56.43,Winter
2022-12-16,S001,P0096,Toys,South,81,55,49,53.29,43.24,10,Cloudy,0,46.86,Winter
2022-12-16,S001,P0016,Clothing,North,264,164,186,180.96,49.88,5,Rainy,0,51.74,Winter
2022-12-16,S001,P0031,Electronics,East,126,114,110,108.49,81.43,0,Rainy,0,78.59,Winter
2022-12-16,S001,P0159,Electronics,North,143,60,53,77.56,61.42,15,Rainy,0,62.67,Winter
2022-12-16,S001,P0129,Furniture,East,108,80,64,95.62,25.45,0,Cloudy,1,25.38,Winter
2022-12-16,S001,P0116,Furniture,East,114,108,113,105.62,16.33,20,Sunny,0,16.13,Winter
2022-12-16,S001,P0070,Electronics,North,113,84,73,92.8,85.65,10,Rainy,0,89.08,Winter
2022-12-16,S001,P0171,Electronics,South,163,115,112,111.23,97.55,0,Snowy,0,102.01,Winter
2022-12-16,S001,P0175,Electronics,North,106,118,101,110.25,28.72,0,Cloudy,0,31.0,Winter
2022-12-16,S001,P0046,Clothing,South,278,237,264,216.57,24.95,5,Sunny,0,27.14,Winter
2022-12-16,S001,P0067,Furniture,West,171,89,81,83.95,92.03,10,Snowy,0,89.32,Winter
2022-12-16,S001,P0183,Electronics,East,189,110,124,121.86,68.74,5,Cloudy,0,64.34,Winter
2022-12-16,S001,P0166,Groceries,South,122,71,77,82.55,85.07,20,Rainy,0,80.38,Winter
2022-12-16,S001,P0079,Furniture,West,216,145,155,137.22,31.81,5,Cloudy,0,30.05,Winter
2022-12-16,S001,P0187,Clothing,South,183,153,150,218.61,68.44,0,Rainy,0,68.14,Winter
2022-12-16,S001,P0178,Clothing,North,118,92,107,91.87,73.17,20,Cloudy,0,67.69,Winter
2022-12-16,S001,P0057,Clothing,East,235,142,151,141.67,46.51,10,Snowy,0,50.24,Winter
2022-12-16,S001,P0153,Furniture,West,66,52,53,71.51,50.97,10,Rainy,0,53.87,Winter
2022-12-16,S001,P0083,Toys,West,161,88,101,106.39,43.12,10,Snowy,1,47.06,Winter
2022-12-16,S001,P0069,Clothing,East,81,15,20,21.14,66.6,5,Rainy,0,68.26,Winter
2022-12-16,S001,P0125,Clothing,North,198,205,184,189.6,67.82,20,Sunny,0,62.68,Winter
2022-12-16,S001,P0017,Toys,West,136,60,56,73.65,89.17,10,Snowy,0,80.8,Winter
2022-12-16,S001,P0149,Furniture,East,69,51,54,71.41,10.81,5,Sunny,0,11.06,Winter
2022-12-16,S001,P0094,Groceries,North,144,139,116,127.52,37.54,0,Cloudy,0,40.69,Winter
2022-12-16,S001,P0066,Clothing,North,183,129,145,149.37,54.12,10,Snowy,0,57.08,Winter
2022-12-16,S001,P0061,Clothing,North,237,160,145,161.39,72.88,0,Cloudy,0,73.99,Winter
2022-12-16,S001,P0085,Electronics,East,157,72,63,72.05,22.57,20,Cloudy,0,22.27,Winter
2022-12-16,S001,P0068,Electronics,North,109,72,73,92.71,38.43,0,Rainy,0,35.21,Winter
2022-12-16,S001,P0126,Clothing,West,228,160,163,198.11,63.33,10,Sunny,1,59.72,Winter
2022-12-16,S001,P0133,Clothing,West,131,101,104,131.78,92.12,15,Sunny,0,100.68,Winter
2022-12-16,S002,P0096,Toys,East,161,140,128,140.97,76.43,0,Rainy,0,74.35,Winter
2022-12-16,S002,P0016,Clothing,South,172,118,110,127.95,10.86,0,Rainy,0,9.9,Winter
2022-12-16,S002,P0031,Electronics,South,90,73,70,102.82,63.11,0,Cloudy,0,65.06,Winter
2022-12-16,S002,P0159,Electronics,East,176,82,88,95.43,27.91,10,Snowy,1,28.72,Winter
2022-12-16,S002,P0129,Furniture,West,172,106,90,129.45,10.6,5,Sunny,0,9.61,Winter
2022-12-16,S002,P0116,Furniture,East,164,94,84,124.38,49.73,10,Cloudy,0,51.02,Winter
2022-12-16,S002,P0070,Electronics,East,160,97,88,116.88,18.02,5,Cloudy,0,16.88,Winter
2022-12-16,S002,P0171,Electronics,South,98,91,98,91.35,82.42,10,Sunny,1,77.21,Winter
2022-12-16,S002,P0175,Electronics,South,200,99,101,105.14,30.37,0,Rainy,0,31.29,Winter
2022-12-16,S002,P0046,Clothing,West,155,80,92,113.57,65.79,5,Cloudy,0,61.13,Winter
2022-12-16,S002,P0067,Furniture,East,159,119,140,141.29,33.62,0,Rainy,0,34.8,Winter
2022-12-16,S002,P0183,Electronics,North,171,89,72,87.58,44.46,5,Cloudy,0,45.93,Winter
2022-12-16,S002,P0166,Groceries,East,194,104,123,99.32,44.22,5,Snowy,1,44.69,Winter
2022-12-16,S002,P0079,Furniture,West,121,106,105,118.22,40.83,20,Sunny,0,40.7,Winter
2022-12-16,S002,P0187,Clothing,North,109,75,79,95.54,95.32,0,Snowy,0,99.71,Winter
2022-12-16,S002,P0178,Clothing,South,161,101,93,121.26,31.93,0,Snowy,1,34.57,Winter
2022-12-16,S002,P0057,Clothing,West,143,83,96,83.13,95.98,0,Rainy,0,88.05,Winter
2022-12-16,S002,P0153,Furniture,West,189,88,103,105.94,15.24,15,Snowy,0,15.01,Winter
2022-12-16,S002,P0083,Toys,South,159,79,79,108.84,57.22,10,Sunny,0,60.17,Winter
2022-12-16,S002,P0069,Clothing,North,253,198,192,202.12,53.68,10,Sunny,0,51.03,Winter
2022-12-16,S002,P0125,Clothing,North,247,172,184,187.46,20.95,0,Sunny,0,19.55,Winter
2022-12-16,S002,P0017,Toys,East,119,44,37,45.15,75.23,5,Sunny,0,78.3,Winter
2022-12-16,S002,P0149,Furniture,North,220,138,152,135.4,91.93,0,Cloudy,0,87.69,Winter
2022-12-16,S002,P0094,Groceries,East,46,40,46,50.7,40.94,10,Snowy,0,39.58,Winter
2022-12-16,S002,P0066,Clothing,South,194,175,153,180.68,48.41,0,Rainy,0,45.29,Winter
2022-12-16,S002,P0061,Clothing,South,124,60,54,75.95,35.32,0,Sunny,1,31.85,Winter
2022-12-16,S002,P0085,Electronics,West,230,147,160,140.94,12.11,0,Sunny,0,11.06,Winter
2022-12-16,S002,P0068,Electronics,South,76,80,71,86.1,51.46,20,Rainy,0,47.68,Winter
2022-12-16,S002,P0126,Clothing,North,217,147,121,141.44,45.85,5,Rainy,1,45.18,Winter
2022-12-16,S002,P0133,Clothing,North,182,110,117,151.21,43.29,20,Sunny,0,45.12,Winter
2022-12-16,S003,P0096,Toys,North,124,79,63,86.19,42.74,10,Rainy,0,40.1,Winter
2022-12-16,S003,P0016,Clothing,North,264,154,167,148.33,57.73,0,Rainy,0,57.52,Winter
2022-12-16,S003,P0031,Electronics,South,199,89,105,96.78,61.5,10,Snowy,0,62.45,Winter
2022-12-16,S003,P0159,Electronics,North,162,124,134,157.6,31.45,5,Snowy,1,32.67,Winter
2022-12-16,S003,P0129,Furniture,South,38,26,27,31.5,56.39,10,Snowy,1,57.9,Winter
2022-12-16,S003,P0116,Furniture,North,177,98,107,95.23,80.42,5,Cloudy,1,77.31,Winter
2022-12-16,S003,P0070,Electronics,East,137,68,65,65.28,16.82,10,Cloudy,0,17.93,Winter
2022-12-16,S003,P0171,Electronics,East,199,119,118,153.85,53.5,0,Cloudy,0,53.65,Winter
2022-12-16,S003,P0175,Electronics,North,209,141,148,159.69,66.54,0,Cloudy,0,64.08,Winter
2022-12-16,S003,P0046,Clothing,South,232,166,142,157.11,99.0,20,Snowy,0,94.22,Winter
2022-12-16,S003,P0067,Furniture,North,163,90,72,106.69,37.68,10,Sunny,0,34.15,Winter
2022-12-16,S003,P0183,Electronics,East,78,71,62,78.67,50.6,0,Sunny,1,51.97,Winter
2022-12-16,S003,P0166,Groceries,North,112,97,79,101.53,42.91,15,Rainy,1,42.24,Winter
2022-12-16,S003,P0079,Furniture,South,76,83,71,87.48,61.94,10,Sunny,0,65.25,Winter
2022-12-16,S003,P0187,Clothing,North,145,73,73,100.81,63.68,5,Rainy,0,58.28,Winter
2022-12-16,S003,P0178,Clothing,South,144,87,97,124.58,37.61,20,Cloudy,0,35.89,Winter
2022-12-16,S003,P0057,Clothing,North,246,192,159,182.61,44.25,0,Cloudy,0,42.9,Winter
2022-12-16,S003,P0153,Furniture,West,165,140,129,153.65,87.11,10,Rainy,1,88.14,Winter
2022-12-16,S003,P0083,Toys,South,148,91,88,96.72,70.77,0,Rainy,0,73.57,Winter
2022-12-16,S003,P0069,Clothing,North,131,34,34,34.01,42.77,0,Snowy,0,41.51,Winter
2022-12-16,S003,P0125,Clothing,West,185,115,132,122.68,92.65,20,Sunny,0,84.47,Winter
2022-12-16,S003,P0017,Toys,North,175,110,118,144.41,47.43,5,Sunny,0,48.12,Winter
2022-12-16,S003,P0149,Furniture,East,76,84,72,80.47,37.36,20,Cloudy,0,36.4,Winter
2022-12-16,S003,P0094,Groceries,East,220,167,196,159.6,66.93,10,Cloudy,0,61.91,Winter
2022-12-16,S003,P0066,Clothing,South,138,137,120,139.27,74.05,0,Cloudy,0,69.89,Winter
2022-12-16,S003,P0061,Clothing,South,135,122,119,168.96,46.02,10,Rainy,1,45.12,Winter
2022-12-16,S003,P0085,Electronics,North,102,96,78,109.68,25.55,20,Snowy,0,24.3,Winter
2022-12-16,S003,P0068,Electronics,North,198,149,173,192.77,51.93,10,Cloudy,0,48.26,Winter
2022-12-16,S003,P0126,Clothing,East,178,147,139,170.03,45.9,5,Rainy,0,45.56,Winter
2022-12-16,S003,P0133,Clothing,South,137,45,43,41.71,48.31,15,Snowy,0,48.37,Winter
2022-12-16,S004,P0096,Toys,North,172,104,109,97.17,42.33,5,Snowy,1,44.75,Winter
2022-12-16,S004,P0016,Clothing,North,304,182,218,166.72,32.02,0,Snowy,0,31.02,Winter
2022-12-16,S004,P0031,Electronics,East,118,86,79,83.77,30.42,15,Rainy,0,28.01,Winter
2022-12-16,S004,P0159,Electronics,East,205,155,178,157.18,86.66,0,Snowy,0,85.51,Winter
2022-12-16,S004,P0129,Furniture,South,215,99,118,103.15,47.28,10,Snowy,0,51.66,Winter
2022-12-16,S004,P0116,Furniture,South,85,92,78,85.13,66.6,10,Rainy,0,68.29,Winter
2022-12-16,S004,P0070,Electronics,South,96,74,77,70.94,89.4,0,Cloudy,0,83.03,Winter
2022-12-16,S004,P0171,Electronics,East,166,85,82,107.8,90.92,15,Sunny,0,82.49,Winter
2022-12-16,S004,P0175,Electronics,South,89,78,85,90.46,25.82,20,Sunny,0,27.54,Winter
2022-12-16,S004,P0046,Clothing,South,250,143,165,164.97,95.82,10,Rainy,0,91.82,Winter
2022-12-16,S004,P0067,Furniture,West,170,83,75,79.51,21.53,0,Rainy,0,19.96,Winter
2022-12-16,S004,P0183,Electronics,West,179,102,119,101.58,41.45,10,Rainy,0,40.95,Winter
2022-12-16,S004,P0166,Groceries,West,159,59,62,56.85,41.44,15,Rainy,0,41.37,Winter
2022-12-16,S004,P0079,Furniture,East,177,174,152,160.94,68.35,10,Snowy,0,73.79,Winter
2022-12-16,S004,P0187,Clothing,West,173,83,95,117.36,11.19,15,Sunny,0,12.04,Winter
2022-12-16,S004,P0178,Clothing,South,307,197,216,183.93,26.88,0,Sunny,0,29.47,Winter
2022-12-16,S004,P0057,Clothing,East,160,79,94,84.75,27.37,5,Rainy,0,24.73,Winter
2022-12-16,S004,P0153,Furniture,South,96,108,93,111.62,91.17,0,Cloudy,0,89.97,Winter
2022-12-16,S004,P0083,Toys,North,178,75,81,105.5,47.76,20,Cloudy,1,50.46,Winter
2022-12-16,S004,P0069,Clothing,East,37,38,30,47.91,55.58,5,Snowy,0,56.47,Winter
2022-12-16,S004,P0125,Clothing,East,126,131,111,127.8,41.2,10,Rainy,0,43.76,Winter
2022-12-16,S004,P0017,Toys,East,66,53,42,62.67,42.31,20,Rainy,0,39.48,Winter
2022-12-16,S004,P0149,Furniture,East,199,118,117,136.62,47.39,0,Rainy,0,42.85,Winter
2022-12-16,S004,P0094,Groceries,South,96,80,65,80.3,39.39,15,Rainy,1,38.61,Winter
2022-12-16,S004,P0066,Clothing,West,188,152,155,163.99,68.5,0,Sunny,0,74.66,Winter
2022-12-16,S004,P0061,Clothing,West,261,185,167,177.95,52.17,10,Rainy,0,52.28,Winter
2022-12-16,S004,P0085,Electronics,East,47,37,43,42.31,57.4,20,Rainy,0,59.89,Winter
2022-12-16,S004,P0068,Electronics,East,168,138,133,138.38,68.98,5,Cloudy,0,65.49,Winter
2022-12-16,S004,P0126,Clothing,North,267,233,192,231.93,77.81,10,Cloudy,0,70.94,Winter
2022-12-16,S004,P0133,Clothing,North,241,163,179,151.55,20.18,20,Cloudy,0,21.2,Winter
2022-12-16,S005,P0096,Toys,South,162,56,66,73.9,68.75,20,Cloudy,0,75.2,Winter
2022-12-16,S005,P0016,Clothing,West,144,70,78,78.47,95.63,10,Cloudy,0,96.19,Winter
2022-12-16,S005,P0031,Electronics,East,93,68,54,76.03,70.12,20,Snowy,0,64.19,Winter
2022-12-16,S005,P0159,Electronics,North,87,77,74,107.93,74.24,10,Snowy,0,67.88,Winter
2022-12-16,S005,P0129,Furniture,North,164,87,89,111.07,21.91,15,Snowy,0,23.68,Winter
2022-12-16,S005,P0116,Furniture,South,139,89,98,95.68,26.32,0,Sunny,0,28.7,Winter
2022-12-16,S005,P0070,Electronics,East,196,111,113,110.87,20.62,5,Cloudy,0,19.79,Winter
2022-12-16,S005,P0171,Electronics,East,127,29,34,32.17,35.02,15,Rainy,1,37.35,Winter
2022-12-16,S005,P0175,Electronics,West,64,69,57,80.22,34.29,5,Cloudy,0,35.05,Winter
2022-12-16,S005,P0046,Clothing,South,121,122,120,136.34,14.51,0,Snowy,0,14.25,Winter
2022-12-16,S005,P0067,Furniture,North,133,61,60,70.25,66.7,5,Snowy,0,63.96,Winter
2022-12-16,S005,P0183,Electronics,West,169,108,94,133.76,91.48,10,Sunny,0,88.33,Winter
2022-12-16,S005,P0166,Groceries,North,158,121,111,117.55,60.07,0,Cloudy,0,61.7,Winter
2022-12-16,S005,P0079,Furniture,South,77,32,34,32.94,63.81,5,Sunny,0,65.96,Winter
2022-12-16,S005,P0187,Clothing,South,189,133,111,183.66,93.18,0,Rainy,1,88.21,Winter
2022-12-16,S005,P0178,Clothing,East,131,102,106,107.74,14.9,20,Snowy,0,13.64,Winter
2022-12-16,S005,P0057,Clothing,East,204,173,138,205.95,91.45,15,Sunny,0,84.82,Winter
2022-12-16,S005,P0153,Furniture,West,131,60,60,68.03,39.85,10,Snowy,1,40.98,Winter
2022-12-16,S005,P0083,Toys,South,161,107,97,131.74,53.88,20,Rainy,0,54.63,Winter
2022-12-16,S005,P0069,Clothing,West,145,89,100,118.48,46.35,10,Snowy,0,50.02,Winter
2022-12-16,S005,P0125,Clothing,North,265,198,237,227.4,30.03,0,Sunny,0,27.82,Winter
2022-12-16,S005,P0017,Toys,East,105,74,64,79.91,18.37,10,Sunny,0,16.55,Winter
2022-12-16,S005,P0149,Furniture,North,240,147,155,150.06,32.52,10,Cloudy,1,31.6,Winter
2022-12-16,S005,P0094,Groceries,West,175,112,125,137.09,98.72,10,Rainy,0,95.2,Winter
2022-12-16,S005,P0066,Clothing,North,131,114,128,127.06,86.04,10,Cloudy,0,84.22,Winter
2022-12-16,S005,P0061,Clothing,West,205,101,120,138.64,70.91,10,Sunny,0,72.1,Winter
2022-12-16,S005,P0085,Electronics,North,146,48,51,65.64,98.74,0,Rainy,0,94.89,Winter
2022-12-16,S005,P0068,Electronics,East,90,55,44,75.63,77.83,10,Snowy,1,77.9,Winter
2022-12-16,S005,P0126,Clothing,West,141,120,129,131.53,81.05,10,Cloudy,0,88.49,Winter
2022-12-16,S005,P0133,Clothing,West,237,185,177,206.72,30.19,0,Snowy,0,32.53,Winter
2022-12-17,S001,P0096,Toys,South,151,65,67,64.23,30.06,10,Sunny,0,29.95,Winter
2022-12-17,S001,P0016,Clothing,North,173,127,109,119.87,27.44,10,Rainy,0,25.12,Winter
2022-12-17,S001,P0031,Electronics,East,115,86,79,79.18,82.86,20,Sunny,0,74.62,Winter
2022-12-17,S001,P0159,Electronics,West,221,165,170,153.95,61.06,20,Cloudy,1,63.31,Winter
2022-12-17,S001,P0129,Furniture,East,148,89,81,94.94,72.75,10,Sunny,0,67.38,Winter
2022-12-17,S001,P0116,Furniture,North,144,119,110,124.61,55.75,0,Rainy,0,59.75,Winter
2022-12-17,S001,P0070,Electronics,North,145,95,77,90.95,55.44,10,Snowy,0,52.96,Winter
2022-12-17,S001,P0171,Electronics,West,155,108,103,102.85,45.9,5,Cloudy,0,46.05,Winter
2022-12-17,S001,P0175,Electronics,East,149,65,72,80.6,65.25,20,Cloudy,0,67.67,Winter
2022-12-17,S001,P0046,Clothing,East,152,126,118,129.2,33.42,0,Cloudy,0,35.31,Winter
2022-12-17,S001,P0067,Furniture,West,123,35,40,47.05,51.77,10,Cloudy,0,56.82,Winter
2022-12-17,S001,P0183,Electronics,West,109,70,58,77.05,43.2,15,Sunny,0,43.03,Winter
2022-12-17,S001,P0166,Groceries,South,135,149,129,164.2,24.46,5,Snowy,0,22.34,Winter
2022-12-17,S001,P0079,Furniture,North,166,92,95,112.2,66.65,15,Cloudy,0,64.17,Winter
2022-12-17,S001,P0187,Clothing,East,255,160,164,190.1,90.59,10,Snowy,0,96.15,Winter
2022-12-17,S001,P0178,Clothing,East,137,121,100,150.47,66.26,5,Sunny,1,66.16,Winter
2022-12-17,S001,P0057,Clothing,West,217,143,156,190.47,97.87,10,Cloudy,0,102.01,Winter
2022-12-17,S001,P0153,Furniture,South,154,130,130,151.17,60.83,10,Rainy,0,56.2,Winter
2022-12-17,S001,P0083,Toys,South,166,89,73,102.69,90.35,0,Rainy,1,86.45,Winter
2022-12-17,S001,P0069,Clothing,South,249,166,175,158.83,97.46,10,Rainy,0,105.01,Winter
2022-12-17,S001,P0125,Clothing,North,88,66,58,66.93,83.93,5,Sunny,0,86.68,Winter
2022-12-17,S001,P0017,Toys,North,140,94,94,118.71,55.84,0,Rainy,0,51.01,Winter
2022-12-17,S001,P0149,Furniture,North,72,59,52,72.12,71.61,10,Rainy,0,70.19,Winter
2022-12-17,S001,P0094,Groceries,South,52,14,20,15.66,52.38,0,Sunny,0,53.63,Winter
2022-12-17,S001,P0066,Clothing,West,101,91,77,98.87,19.52,5,Cloudy,0,21.01,Winter
2022-12-17,S001,P0061,Clothing,North,204,142,140,152.66,84.03,15,Rainy,0,92.3,Winter
2022-12-17,S001,P0085,Electronics,West,141,124,135,116.3,77.79,0,Sunny,0,73.94,Winter
2022-12-17,S001,P0068,Electronics,North,185,125,121,119.48,71.95,10,Cloudy,0,75.54,Winter
2022-12-17,S001,P0126,Clothing,East,167,141,154,168.04,55.71,10,Sunny,0,54.6,Winter
2022-12-17,S001,P0133,Clothing,West,172,131,136,158.08,44.28,15,Cloudy,0,44.45,Winter
2022-12-17,S002,P0096,Toys,North,165,102,97,118.06,12.42,10,Cloudy,0,12.15,Winter
2022-12-17,S002,P0016,Clothing,West,192,126,111,164.67,82.67,5,Snowy,0,75.83,Winter
2022-12-17,S002,P0031,Electronics,East,146,65,58,88.82,17.51,10,Rainy,0,16.61,Winter
2022-12-17,S002,P0159,Electronics,West,187,109,118,118.63,35.8,0,Cloudy,1,32.51,Winter
2022-12-17,S002,P0129,Furniture,South,80,78,66,100.52,46.21,10,Rainy,0,42.97,Winter
2022-12-17,S002,P0116,Furniture,South,185,91,93,86.32,81.95,10,Sunny,0,82.64,Winter
2022-12-17,S002,P0070,Electronics,West,84,80,76,103.39,44.24,20,Snowy,0,41.17,Winter
2022-12-17,S002,P0171,Electronics,West,138,57,68,78.81,46.84,15,Cloudy,0,46.18,Winter
2022-12-17,S002,P0175,Electronics,North,134,77,76,106.39,66.43,0,Rainy,0,71.4,Winter
2022-12-17,S002,P0046,Clothing,South,228,139,154,163.24,20.03,5,Rainy,1,21.64,Winter
2022-12-17,S002,P0067,Furniture,East,174,111,96,139.75,51.41,0,Rainy,1,51.78,Winter
2022-12-17,S002,P0183,Electronics,West,186,122,129,142.46,44.21,0,Rainy,1,43.29,Winter
2022-12-17,S002,P0166,Groceries,North,76,68,68,79.92,74.36,0,Rainy,0,76.43,Winter
2022-12-17,S002,P0079,Furniture,West,173,85,94,104.21,24.72,5,Cloudy,0,25.45,Winter
2022-12-17,S002,P0187,Clothing,East,207,109,126,114.29,96.78,0,Snowy,1,98.13,Winter
2022-12-17,S002,P0178,Clothing,West,178,123,106,163.17,40.15,5,Cloudy,1,43.59,Winter
2022-12-17,S002,P0057,Clothing,North,131,84,97,79.41,91.69,0,Snowy,0,89.2,Winter
2022-12-17,S002,P0153,Furniture,North,81,84,75,83.21,19.12,0,Snowy,0,18.49,Winter
2022-12-17,S002,P0083,Toys,West,129,100,114,135.23,23.72,15,Rainy,1,23.99,Winter
2022-12-17,S002,P0069,Clothing,East,193,148,159,146.73,89.04,0,Rainy,0,84.63,Winter
2022-12-17,S002,P0125,Clothing,North,149,118,105,120.23,24.95,0,Cloudy,0,26.45,Winter
2022-12-17,S002,P0017,Toys,West,134,60,55,85.58,15.96,10,Snowy,0,15.52,Winter
2022-12-17,S002,P0149,Furniture,East,107,109,94,109.04,36.43,15,Snowy,0,34.5,Winter
2022-12-17,S002,P0094,Groceries,East,109,77,74,79.8,54.38,10,Sunny,0,55.83,Winter
2022-12-17,S002,P0066,Clothing,East,135,80,85,87.8,35.16,0,Sunny,0,38.61,Winter
2022-12-17,S002,P0061,Clothing,East,156,133,126,178.92,84.14,5,Snowy,0,88.58,Winter
2022-12-17,S002,P0085,Electronics,South,121,26,30,25.16,77.74,0,Sunny,0,79.47,Winter
2022-12-17,S002,P0068,Electronics,North,68,53,52,62.89,98.19,0,Snowy,0,107.87,Winter
2022-12-17,S002,P0126,Clothing,East,221,114,122,148.88,94.08,10,Sunny,0,92.61,Winter
2022-12-17,S002,P0133,Clothing,North,216,165,169,159.71,34.86,15,Cloudy,0,37.1,Winter
2022-12-17,S003,P0096,Toys,West,88,72,72,94.79,86.37,10,Sunny,0,94.01,Winter
2022-12-17,S003,P0016,Clothing,South,185,125,125,128.53,33.66,10,Rainy,0,33.89,Winter
2022-12-17,S003,P0031,Electronics,West,167,124,122,118.22,25.68,10,Sunny,0,27.86,Winter
2022-12-17,S003,P0159,Electronics,East,109,114,97,132.87,94.53,0,Sunny,0,86.25,Winter
2022-12-17,S003,P0129,Furniture,North,112,82,90,101.15,81.93,10,Snowy,0,76.37,Winter
2022-12-17,S003,P0116,Furniture,North,163,94,109,92.2,65.63,5,Snowy,1,69.97,Winter
2022-12-17,S003,P0070,Electronics,West,102,34,38,32.73,75.19,5,Sunny,0,74.89,Winter
2022-12-17,S003,P0171,Electronics,South,204,153,159,192.97,71.61,15,Snowy,1,69.63,Winter
2022-12-17,S003,P0175,Electronics,North,190,126,119,145.03,79.23,5,Cloudy,1,73.85,Winter
2022-12-17,S003,P0046,Clothing,East,222,141,165,167.24,13.07,0,Sunny,0,11.79,Winter
2022-12-17,S003,P0067,Furniture,South,134,45,39,50.55,43.33,5,Cloudy,0,42.99,Winter
2022-12-17,S003,P0183,Electronics,East,114,42,42,55.21,63.12,10,Cloudy,0,64.54,Winter
2022-12-17,S003,P0166,Groceries,West,138,111,96,145.08,74.45,5,Rainy,1,69.75,Winter
2022-12-17,S003,P0079,Furniture,East,166,119,137,112.87,51.07,0,Sunny,1,53.93,Winter
2022-12-17,S003,P0187,Clothing,North,226,134,148,178.53,12.57,0,Rainy,0,11.67,Winter
2022-12-17,S003,P0178,Clothing,West,257,155,177,220.35,43.71,0,Sunny,0,45.93,Winter
2022-12-17,S003,P0057,Clothing,South,157,101,115,111.5,81.57,10,Cloudy,0,77.82,Winter
2022-12-17,S003,P0153,Furniture,East,145,69,63,86.99,11.81,15,Rainy,0,11.77,Winter
2022-12-17,S003,P0083,Toys,West,137,49,45,51.06,44.66,0,Snowy,0,44.75,Winter
2022-12-17,S003,P0069,Clothing,North,84,73,69,69.28,41.48,10,Snowy,0,39.17,Winter
2022-12-17,S003,P0125,Clothing,West,208,171,162,170.51,75.6,15,Cloudy,0,73.78,Winter
2022-12-17,S003,P0017,Toys,South,124,88,91,124.92,78.8,20,Cloudy,0,75.97,Winter
2022-12-17,S003,P0149,Furniture,North,130,80,90,98.98,74.58,15,Snowy,0,69.68,Winter
2022-12-17,S003,P0094,Groceries,North,106,19,20,17.48,39.16,0,Snowy,0,37.01,Winter
2022-12-17,S003,P0066,Clothing,North,251,225,213,208.15,87.5,20,Rainy,0,86.32,Winter
2022-12-17,S003,P0061,Clothing,South,194,120,125,133.75,98.5,10,Sunny,1,92.63,Winter
2022-12-17,S003,P0085,Electronics,East,146,71,61,86.82,72.69,0,Sunny,1,66.81,Winter
2022-12-17,S003,P0068,Electronics,West,117,78,72,89.98,79.09,10,Cloudy,0,84.95,Winter
2022-12-17,S003,P0126,Clothing,North,207,151,147,142.07,95.83,10,Sunny,0,88.87,Winter
2022-12-17,S003,P0133,Clothing,East,232,122,145,138.72,58.81,20,Rainy,0,59.4,Winter
2022-12-17,S004,P0096,Toys,West,151,85,68,92.87,67.74,20,Snowy,0,65.54,Winter
2022-12-17,S004,P0016,Clothing,North,186,161,172,163.04,44.21,5,Sunny,0,40.26,Winter
2022-12-17,S004,P0031,Electronics,East,168,85,87,88.4,54.44,0,Rainy,0,56.7,Winter
2022-12-17,S004,P0159,Electronics,West,62,65,60,85.56,70.22,20,Rainy,0,71.75,Winter
2022-12-17,S004,P0129,Furniture,North,188,89,99,123.08,40.69,5,Snowy,0,41.76,Winter
2022-12-17,S004,P0116,Furniture,West,182,99,111,98.0,47.29,20,Cloudy,0,46.69,Winter
